Symbol,Name,Country,Sector,Industry,exchange
BLW,Blackrock Limited Duration Income Trust,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
BLX,Banco Latinoamericano de Comercio Exterior S.A.,Panama,Finance,Commercial Banks,NYSE
BMA,Banco Macro S.A.  ADR (representing Ten Class B Common Shares),Argentina,Finance,Commercial Banks,NYSE
BME,Blackrock Health Sciences Trust,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
BMEZ,BlackRock Health Sciences Trust II Common Shares of Beneficial Interest,,Finance,Trusts Except Educational Religious and Charitable,NYSE
BMI,Badger Meter Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components,NYSE
BMO,Bank Of Montreal Common Stock,Canada,,,NYSE
BMY,Bristol-Myers Squibb Company Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NYSE
BNED,Barnes & Noble Education Inc Common Stock,United States,Consumer Services,Other Specialty Stores,NYSE
BNL,Broadstone Net Lease Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NYSE
BNS,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,Canada,,,NYSE
BNY,BlackRock New York Municipal Income Trust,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
BOAC,Bluescape Opportunities Acquisition Corp. Class A Ordinary Shares,United States,Finance,Business Services,NYSE
BODY,The Beachbody Company Inc. Class A Common Stock,United States,Capital Goods,Industrial Machinery/Components,NYSE
BOE,Blackrock Enhanced Global Dividend Trust Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
BOH,Bank of Hawaii Corporation Common Stock,United States,Finance,Major Banks,NYSE
BOOT,Boot Barn Holdings Inc. Common Stock,United States,Consumer Services,Clothing/Shoe/Accessory Stores,NYSE
BORR,Borr Drilling Limited Common Shares,,Energy,Oil & Gas Production,NYSE
BOX,Box Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software,NYSE
BP,BP p.l.c. Common Stock,United Kingdom,Energy,Integrated oil Companies,NYSE
BPMP,BP Midstream Partners LP Common Units representing Limited Partner Interests,United States,Energy,Oil & Gas Production,NYSE
BR,Broadridge Financial Solutions Inc. Common Stock,United States,Miscellaneous,Business Services,NYSE
BRBR,BellRing Brands Inc. Class A Common Stock,United States,Consumer Non-Durables,Beverages (Production/Distribution),NYSE
BRC,Brady Corporation Common Stock,United States,Miscellaneous,Diversified Manufacture,NYSE
BRDG,Bridge Investment Group Holdings Inc. Class A Common Stock,,Consumer Services,Real Estate Investment Trusts,NYSE
BRDS,Bird Global Inc. Class A Common Stock,,Technology,Diversified Commercial Services,NYSE
BRFS,BRF S.A.,Brazil,Consumer Non-Durables,Meat/Poultry/Fish,NYSE
BRMK,Broadmark Realty Capital Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NYSE
BRO,Brown & Brown Inc. Common Stock,United States,Finance,Specialty Insurers,NYSE
BROS,Dutch Bros Inc. Class A Common Stock,,Consumer Services,Restaurants,NYSE
BRSP,BrightSpire Capital Inc. Class A Common Stock,,Consumer Services,Real Estate Investment Trusts,NYSE
BRT,BRT Apartments Corp. (MD) Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NYSE
BRW,Saba Capital Income & Opportunities Fund SBI,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
BRX,Brixmor Property Group Inc. Common Stock,,Consumer Services,Real Estate Investment Trusts,NYSE
BSAC,Banco Santander - Chile ADS,Chile,Finance,Commercial Banks,NYSE
BSBR,Banco Santander Brasil SA American Depositary Shares each representing one unit,Brazil,Finance,Commercial Banks,NYSE
BSIG,BrightSphere Investment Group Inc. Common Stock,United Kingdom,Finance,Finance/Investors Services,NYSE
BSM,Black Stone Minerals L.P. Common units representing limited partner interests,United States,Energy,Oil & Gas Production,NYSE
BSMX,Banco Santander Mexico S.A. Institucion de Banca Multiple Grupo Financiero Santander Mexico,Mexico,Finance,Commercial Banks,NYSE
BSN,Broadstone Acquisition Corp. Class A Ordinary Shares,United Kingdom,Finance,Business Services,NYSE
BST,BlackRock Science and Technology Trust Common Shares of Beneficial Interest,United States,Finance,Finance Companies,NYSE
BSTZ,BlackRock Science and Technology Trust II Common Shares of Beneficial Interest,,Finance,Trusts Except Educational Religious and Charitable,NYSE
BSX,Boston Scientific Corporation Common Stock,United States,Health Care,Medical/Dental Instruments,NYSE
BTCM,BIT Mining Limited ADS,,Technology,EDP Services,NYSE
BTI,British American Tobacco  Industries p.l.c. Common Stock ADR,United Kingdom,Consumer Non-Durables,Farming/Seeds/Milling,NYSE
BTO,John Hancock Financial Opportunities Fund Common Stock,United States,Finance,Investment Managers,NYSE
BTT,BlackRock Municipal 2030 Target Term Trust,United States,Finance,Investment Managers,NYSE
BTU,Peabody Energy Corporation Common Stock ,United States,Energy,Coal Mining,NYSE
BTZ,BlackRock Credit Allocation Income Trust,United States,Finance,Finance Companies,NYSE
BUD,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),Belgium,Consumer Non-Durables,Beverages (Production/Distribution),NYSE
BUI,BlackRock Utility Infrastructure & Power Opportunities Trust,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
BUR,Burford Capital Limited Ordinary Shares,,Consumer Non-Durables,Farming/Seeds/Milling,NYSE
BURL,Burlington Stores Inc. Common Stock,,Consumer Non-Durables,Apparel,NYSE
BV,BrightView Holdings Inc. Common Stock,United States,Miscellaneous,Business Services,NYSE
BVH,Bluegreen Vacations Holding Corporation Class A Common Stock,United States,Consumer Services,Hotels/Resorts,NYSE
BVN,Buenaventura Mining Company Inc.,Peru,Basic Industries,Precious Metals,NYSE
BW,Babcock & Wilcox Enterprises Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components,NYSE
BWA,BorgWarner Inc. Common Stock,United States,Capital Goods,Auto Parts:O.E.M.,NYSE
BWXT,BWX Technologies Inc. Common Stock,United States,,,NYSE
BX,Blackstone Inc. Common Stock,United States,Finance,Investment Managers,NYSE
BXC,Bluelinx Holdings Inc. Common Stock,United States,Capital Goods,Wholesale Distributors,NYSE
BXMT,Blackstone Mortgage Trust Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NYSE
BXMX,Nuveen S&P 500 Buy-Write Income Fund Common Shares of Beneficial Interest,United States,Finance,Investment Managers,NYSE
BXP,Boston Properties Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NYSE
BY,Byline Bancorp Inc. Common Stock,United States,Finance,Major Banks,NYSE
BYD,Boyd Gaming Corporation Common Stock,United States,Consumer Services,Movies/Entertainment,NYSE
BYM,Blackrock Municipal Income Quality Trust Common Shares of Beneficial Interest,United States,Finance,Investment Managers,NYSE
BZH,Beazer Homes USA Inc. Common Stock,United States,Capital Goods,Homebuilding,NYSE
C,Citigroup Inc. Common Stock,United States,Finance,Major Banks,NYSE
CAAP,Corporacion America Airports SA Common Shares,,Transportation,Aerospace,NYSE
CABO,Cable One Inc. Common Stock,United States,Consumer Services,Telecommunications Equipment,NYSE
CACI,CACI International Inc. Class A Common Stock,United States,Technology,EDP Services,NYSE
CADE,Cadence Bank Common Stock,United States,Finance,Major Banks,NYSE
CAE,CAE Inc. Ordinary Shares,Canada,,,NYSE
CAF,Morgan Stanley China A Share Fund Inc. Common Stock,United States,Finance,Investment Managers,NYSE
CAG,ConAgra Brands Inc. Common Stock,United States,Consumer Non-Durables,Packaged Foods,NYSE
CAH,Cardinal Health Inc. Common Stock,United States,Health Care,Other Pharmaceuticals,NYSE
CAI,CAI International Inc. Common Stock,United States,Technology,Diversified Commercial Services,NYSE
CAJ,Canon Inc. American Depositary Shares,Japan,Miscellaneous,Industrial Machinery/Components,NYSE
CAL,Caleres Inc. Common Stock,United States,Consumer Non-Durables,Shoe Manufacturing,NYSE
CALX,Calix Inc Common Stock,United States,Technology,Computer Software: Prepackaged Software,NYSE
CANG,Cango Inc. American Depositary Shares  each representing two (2) Class A Ordinary Shares,,Technology,Computer Software: Prepackaged Software,NYSE
CANO,Cano Health Inc. Class A Common Stock,,Health Care,Hospital/Nursing Management,NYSE
CAPL,CrossAmerica Partners LP Common Units representing limited partner interests,United States,,,NYSE
CARR,Carrier Global Corporation Common Stock ,,Capital Goods,Wholesale Distributors,NYSE
CARS,Cars.com Inc. Common Stock ,,,,NYSE
CAT,Caterpillar Inc. Common Stock,United States,Capital Goods,Construction/Ag Equipment/Trucks,NYSE
CATO,Cato Corporation (The) Class A Common Stock,United States,,,NYSE
CB,Chubb Limited  Common Stock,Switzerland,Finance,Property-Casualty Insurers,NYSE
CBAH,CBRE Acquisition Holdings Inc. Class A Common Stock,,Public Utilities,Electric Utilities: Central,NYSE
CBD,Companhia Brasileira de Distribuicao American Depsitary Shares; each representing one Common Share,Brazil,Consumer Services,Food Chains,NYSE
CBRE,CBRE Group Inc Common Stock Class A,United States,Finance,Real Estate,NYSE
CBT,Cabot Corporation Common Stock,United States,Basic Industries,Specialty Chemicals,NYSE
CBU,Community Bank System Inc. Common Stock,United States,Finance,Major Banks,NYSE
CBZ,CBIZ Inc. Common Stock,United States,Miscellaneous,Business Services,NYSE
CC,Chemours Company (The) Common Stock,United States,Basic Industries,Industrial Specialties,NYSE
CCAC,CITIC Capital Acquisition Corp. Class A Ordinary Shares,,Finance,Business Services,NYSE
CCCS,CCC Intelligent Solutions Holdings Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NYSE
CCI,Crown Castle International Corp. (REIT) Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NYSE
CCJ,Cameco Corporation Common Stock,Canada,,,NYSE
CCK,Crown Holdings Inc.,United States,Consumer Durables,Containers/Packaging,NYSE
CCL,Carnival Corporation Common Stock,United States,Consumer Services,Marine Transportation,NYSE
CCO,Clear Channel Outdoor Holdings Inc. Common Stock,United States,Technology,Advertising,NYSE
CCS,Century Communities Inc. Common Stock,United States,Capital Goods,Homebuilding,NYSE
CCU,Compania Cervecerias Unidas S.A. Common Stock,Chile,Consumer Non-Durables,Beverages (Production/Distribution),NYSE
CCV,Churchill Capital Corp V Class A Common Stock,,,,NYSE
CCVI,Churchill Capital Corp VI Class A Common Stock,,,,NYSE
CDAY,Ceridian HCM Holding Inc. Common Stock,United States,Technology,EDP Services,NYSE
CDE,Coeur Mining Inc. Common Stock,United States,Basic Industries,Precious Metals,NYSE
CDR,Cedar Realty Trust Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NYSE
CDRE,Cadre Holdings Inc. Common Stock,,,,NYSE
CE,Celanese Corporation Celanese Corporation Common Stock,United States,Basic Industries,Major Chemicals,NYSE
CEA,China Eastern Airlines Corporation Ltd. Common Stock,China,Transportation,Air Freight/Delivery Services,NYSE
CEIX,CONSOL Energy Inc. Common Stock ,,,,NYSE
CEM,ClearBridge MLP and Midstream Fund Inc. Common Stock,United States,Finance,Investment Managers,NYSE
CEPU,Central Puerto S.A. American Depositary Shares (each represents ten Common Shares),,Public Utilities,Electric Utilities: Central,NYSE
CEQP,Crestwood Equity Partners LP,United States,Energy,Oilfield Services/Equipment,NYSE
CF,CF Industries Holdings Inc. Common Stock,United States,Basic Industries,Agricultural Chemicals,NYSE
CFG,Citizens Financial Group Inc. Common Stock,United States,Finance,Major Banks,NYSE
CFR,Cullen/Frost Bankers Inc. Common Stock,United States,Finance,Major Banks,NYSE
CFX,Colfax Corporation Common Stock,United States,Capital Goods,Fluid Controls,NYSE
CGAU,Centerra Gold Inc. Common Shares,,,,NYSE
CHAA,Catcha Investment Corp. Class A Ordinary Shares,,Finance,Business Services,NYSE
CHCT,Community Healthcare Trust Incorporated Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NYSE
CHD,Church & Dwight Company Inc. Common Stock,United States,Consumer Non-Durables,Package Goods/Cosmetics,NYSE
CHE,Chemed Corp,United States,Health Care,Medical/Nursing Services,NYSE
CHGG,Chegg Inc. Common Stock,,Miscellaneous,Service to the Health Industry,NYSE
CHH,Choice Hotels International Inc. Common Stock,United States,Consumer Services,Hotels/Resorts,NYSE
CHPT,ChargePoint Holdings Inc. Common Stock,,Miscellaneous,Diversified Commercial Services,NYSE
CHS,Chico's FAS Inc. Common Stock,United States,Consumer Services,Clothing/Shoe/Accessory Stores,NYSE
CHT,Chunghwa Telecom Co. Ltd.,Taiwan,Public Utilities,Telecommunications Equipment,NYSE
CHWY,Chewy Inc. Class A Common Stock,,Consumer Services,Catalog/Specialty Distribution,NYSE
CI,Cigna Corporation Common Stock,United States,Health Care,Medical Specialities,NYSE
CIA,Citizens Inc. Class A Common Stock ($1.00 Par),United States,Finance,Life Insurance,NYSE
CIAN,Cian PLC American Depositary Shares each representing one Ordinary Share,,,,NYSE
CIB,BanColombia S.A. Common Stock,Colombia,Finance,Commercial Banks,NYSE
CIEN,Ciena Corporation Common Stock,United States,Public Utilities,Telecommunications Equipment,NYSE
CIG,Comp En De Mn Cemig ADS American Depositary Shares,Brazil,Public Utilities,Electric Utilities: Central,NYSE
CII,Blackrock Capital and Income Fund Inc.,United States,Finance,Finance Companies,NYSE
CIM,Chimera Investment Corporation Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NYSE
CINR,Ciner Resources LP Common Units representing Limited Partner Interests,,Basic Industries,Specialty Chemicals,NYSE
CINT,CI&T Inc Class A Common Shares,,,,NYSE
CIO,City Office REIT Inc. Common Stock,,Consumer Services,Real Estate Investment Trusts,NYSE
CION,CION Investment Corporation Common Stock,,Finance,Finance/Investors Services,NYSE
CIR,CIRCOR International Inc. Common Stock,United States,Capital Goods,Fluid Controls,NYSE
CIT,CIT Group Inc (DEL) Common Stock,United States,Finance,Major Banks,NYSE
CIVI,Civitas Resources Inc. Common Stock,United States,Energy,Oil & Gas Production,NYSE
CIXX,CI Financial Corp. Common Shares,,,,NYSE
CL,Colgate-Palmolive Company Common Stock,United States,Consumer Non-Durables,Package Goods/Cosmetics,NYSE
CLAA,Colonnade Acquisition Corp. II Class A Ordinary Shares,,,,NYSE
CLAS,Class Acceleration Corp. Class A Common Stock,,,,NYSE
CLB,Core Laboratories N.V. Common Stock,Netherlands,Energy,Oilfield Services/Equipment,NYSE
CLDT,Chatham Lodging Trust (REIT) Common Shares of Beneficial Interest,United States,Consumer Services,Real Estate Investment Trusts,NYSE
CLF,Cleveland-Cliffs Inc. Common Stock,United States,,,NYSE
CLH,Clean Harbors Inc. Common Stock,United States,,,NYSE
CLI,Mack-Cali Realty Corporation Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NYSE
CLR,Continental Resources Inc. Common Stock,United States,Energy,Oil & Gas Production,NYSE
CLS,Celestica Inc. Common Stock,Canada,,,NYSE
CLVT,Clarivate Plc Ordinary Shares,,Technology,EDP Services,NYSE
CLW,Clearwater Paper Corporation Common Stock,United States,Basic Industries,Paper,NYSE
CLX,Clorox Company (The) Common Stock,United States,Consumer Durables,Specialty Chemicals,NYSE
CM,Canadian Imperial Bank of Commerce Common Stock,Canada,,,NYSE
CMA,Comerica Incorporated Common Stock,United States,Finance,Major Banks,NYSE
CMC,Commercial Metals Company Common Stock,United States,Basic Industries,Steel/Iron Ore,NYSE
CMG,Chipotle Mexican Grill Inc. Common Stock,United States,Consumer Services,Restaurants,NYSE
CMI,Cummins Inc. Common Stock,United States,Capital Goods,Construction/Ag Equipment/Trucks,NYSE
CMP,Compass Minerals Intl Inc Common Stock,United States,Energy,Agricultural Chemicals,NYSE
CMRE,Costamare Inc. Common Stock $0.0001 par value,Greece,Transportation,Marine Transportation,NYSE
CMS,CMS Energy Corporation Common Stock,United States,Public Utilities,Power Generation,NYSE
