symbol,name,country,sector,industry,exchange
BOLT,Bolt Biotherapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
BOMN,Boston Omaha Corporation Class A Common Stock,United States,Technology,Advertising,NDQ
BOOM,DMC Global Inc. Common Stock,United States,,,NDQ
BPMC,Blueprint Medicines Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
BPOP,Popular Inc. Common Stock,United States,Finance,Major Banks,NDQ
BRKL,Brookline Bancorp Inc. Common Stock,United States,Finance,Savings Institutions,NDQ
BRKR,Bruker Corporation Common Stock,United States,Capital Goods,Biotechnology: Laboratory Analytical Instruments,NDQ
BRKS,Brooks Automation Inc.,United States,Technology,Industrial Machinery/Components,NDQ
BROG,Brooge Energy Limited Ordinary Shares,United Kingdom,Energy,Integrated oil Companies,NDQ
BRP,BRP Group Inc. (Insurance Company) Class A Common Stock,United States,Finance,Specialty Insurers,NDQ
BRY,Berry Corporation (bry) Common Stock,United States,Energy,Oil & Gas Production,NDQ
BRZE,Braze Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
BSKY,Big Sky Growth Partners Inc. Class A Common Stock,United States,,,NDQ
BSRR,Sierra Bancorp Common Stock,United States,Finance,Major Banks,NDQ
BSY,Bentley Systems Incorporated Class B Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
BTAI,BioXcel Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
BTAQ,Burgundy Technology Acquisition Corporation Class A Ordinary shares,Cayman Islands,Finance,Business Services,NDQ
BTAQU,Burgundy Technology Acquisition Corporation Unit,Cayman Islands,Finance,Business Services,NDQ
BTBT,Bit Digital Inc. Ordinary Shares,United States,Finance,Finance: Consumer Services,NDQ
BTNB,Bridgetown 2 Holdings Limited Class A Ordinary Shares,China,Finance,Business Services,NDQ
BTRS,BTRS Holdings Inc. Class 1 Common Stock,United States,Technology,EDP Services,NDQ
BTWN,Bridgetown Holdings Limited Class A Ordinary Shares,Hong Kong,Finance,Business Services,NDQ
BTX,Brooklyn ImmunoTherapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
BUSE,First Busey Corporation Class A Common Stock,United States,Finance,Major Banks,NDQ
BVS,Bioventus Inc. Class A Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
BWB,Bridgewater Bancshares Inc. Common Stock,United States,Finance,Major Banks,NDQ
BWMX,Betterware de Mexico S.A.B. de C.V. Ordinary Shares,Mexico,Consumer Services,Catalog/Specialty Distribution,NDQ
BYND,Beyond Meat Inc. Common Stock,United States,Consumer Non-Durables,Specialty Foods,NDQ
BYRN,Byrna Technologies Inc. Common Stock,United States,Consumer Non-Durables,Military/Government/Technical,NDQ
BYSI,BeyondSpring Inc. Ordinary Shares,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
BYTS,BYTE Acquisition Corp. Class A Ordinary Shares,United States,Finance,Business Services,NDQ
BZ,KANZHUN LIMITED American Depository Shares,China,,,NDQ
BZUN,Baozun Inc. American Depositary Shares,China,Consumer Services,Catalog/Specialty Distribution,NDQ
CABA,Cabaletta Bio Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CAC,Camden National Corporation Common Stock,United States,Finance,Major Banks,NDQ
CACC,Credit Acceptance Corporation Common Stock,United States,Finance,Finance: Consumer Services,NDQ
CADL,Candel Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CAKE,Cheesecake Factory Incorporated (The) Common Stock,United States,Consumer Services,Restaurants,NDQ
CALM,Cal-Maine Foods Inc. Common Stock,United States,,Farming/Seeds/Milling,NDQ
CALT,Calliditas Therapeutics AB American Depositary Shares,Sweden,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CAMP,CalAmp Corp. Common Stock,United States,Consumer Services,Telecommunications Equipment,NDQ
CAMT,Camtek Ltd. Ordinary Shares,Israel,Capital Goods,Electronic Components,NDQ
CAN,Canaan Inc. American Depositary Shares,China,Technology,Semiconductors,NDQ
CAR,Avis Budget Group Inc. Common Stock,United States,Miscellaneous,Rental/Leasing Companies,NDQ
CARA,Cara Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CARE,Carter Bankshares Inc. Common Stock,United States,Finance,Major Banks,NDQ
CARG,CarGurus Inc. Class A Common Stock ,United States,,,NDQ
CASA,Casa Systems Inc. Common Stock,United States,Technology,Radio And Television Broadcasting And Communications Equipment,NDQ
CASH,Meta Financial Group Inc. Common Stock,United States,Finance,Banks,NDQ
CASS,Cass Information Systems Inc Common Stock,United States,Miscellaneous,Business Services,NDQ
CASY,Casey's General Stores Inc. Common Stock,United States,Consumer Services,Food Chains,NDQ
CATC,Cambridge Bancorp Common Stock,United States,Finance,Major Banks,NDQ
CATY,Cathay General Bancorp Common Stock,United States,Finance,Major Banks,NDQ
CBNK,Capital Bancorp Inc. Common Stock,United States,Finance,Major Banks,NDQ
CBRL,Cracker Barrel Old Country Store Inc Common Stock,United States,Consumer Services,Restaurants,NDQ
CBSH,Commerce Bancshares Inc. Common Stock,United States,Finance,Major Banks,NDQ
CBTX,CBTX Inc. Common Stock,United States,Finance,Major Banks,NDQ
CCAP,Crescent Capital BDC Inc. Common stock,United States,,,NDQ
CCB,Coastal Financial Corporation Common Stock,United States,Finance,Commercial Banks,NDQ
CCBG,Capital City Bank Group Common Stock,United States,Finance,Major Banks,NDQ
CCCC,C4 Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CCD,Calamos Dynamic Convertible & Income Fund Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable,NDQ
CCEP,Coca-Cola Europacific Partners plc Ordinary Shares,United Kingdom,Consumer Non-Durables,Beverages (Production/Distribution),NDQ
CCMP,CMC Materials Inc. Common Stock,United States,Technology,Semiconductors,NDQ
CCNE,CNB Financial Corporation Common Stock,United States,Finance,Major Banks,NDQ
CCOI,Cogent Communications Holdings Inc.,United States,Consumer Services,Telecommunications Equipment,NDQ
CCRN,Cross Country Healthcare Inc. Common Stock $0.0001 Par Value,United States,Technology,Diversified Commercial Services,NDQ
CCSI,Consensus Cloud Solutions Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
CCXI,ChemoCentryx Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CD,Chindata Group Holdings Limited American Depositary Shares,China,Finance,Investment Bankers/Brokers/Service,NDQ
CDAK,Codiak BioSciences Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
CDEV,Centennial Resource Development Inc. Class A Common Stock,United States,Energy,Oil & Gas Production,NDQ
CDK,CDK Global Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
CDLX,Cardlytics Inc. Common Stock,United States,Technology,EDP Services,NDQ
CDMO,Avid Bioservices Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CDNA,CareDx Inc. Common Stock,United States,Health Care,Medical Specialities,NDQ
CDNS,Cadence Design Systems Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
CDW,CDW Corporation Common Stock,United States,Technology,EDP Services,NDQ
CDXC,ChromaDex Corporation Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
CDXS,Codexis Inc. Common Stock,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch,NDQ
CELH,Celsius Holdings Inc. Common Stock,United States,Consumer Non-Durables,Beverages (Production/Distribution),NDQ
CELU,Celularity Inc. Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CENT,Central Garden & Pet Company Common Stock,United States,,,NDQ
CENTA,Central Garden & Pet Company Class A Common Stock Nonvoting,United States,,,NDQ
CENX,Century Aluminum Company Common Stock,United States,Basic Industries,Aluminum,NDQ
CERE,Cerevel Therapeutics Holdings Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
CERN,Cerner Corporation Common Stock,United States,Health Care,Managed Health Care,NDQ
CERS,Cerus Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CERT,Certara Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
CEVA,CEVA Inc. Common Stock,United States,Technology,Semiconductors,NDQ
CFB,CrossFirst Bankshares Inc. Common Stock,United States,Finance,Commercial Banks,NDQ
CFFE,CF Acquisition Corp. VIII Class A Common Stock,United States,,,NDQ
CFFN,Capitol Federal Financial Inc. Common Stock,United States,Finance,Savings Institutions,NDQ
CFIV,CF Acquisition Corp. IV Class A common stock,United States,,,NDQ
CFLT,Confluent Inc. Class A Common Stock,United States,Technology,EDP Services,NDQ
CFV,CF Acquisition Corp. V Class A Common Stock,United States,Finance,Business Services,NDQ
CFVI,CF Acquisition Corp. VI Class A Common Stock,United States,,,NDQ
CG,The Carlyle Group Inc. Common Stock,United States,Finance,Investment Managers,NDQ
CGBD,TCG BDC Inc. Common Stock,United States,Finance,Finance Companies,NDQ
CGC,Canopy Growth Corporation Common Shares,Canada,,,NDQ
CGEM,Cullinan Oncology Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CGEN,Compugen Ltd. Ordinary Shares,Israel,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NDQ
CGNT,Cognyte Software Ltd. Ordinary Shares,Israel,Technology,Computer Software: Prepackaged Software,NDQ
CGNX,Cognex Corporation Common Stock,United States,Capital Goods,Industrial Machinery/Components,NDQ
CHCO,City Holding Company Common Stock,United States,Finance,Major Banks,NDQ
CHDN,Churchill Downs Incorporated Common Stock,United States,Consumer Services,Services-Misc. Amusement & Recreation,NDQ
CHEF,The Chefs' Warehouse Inc. Common Stock,United States,Consumer Non-Durables,Food Distributors,NDQ
CHI,Calamos Convertible Opportunities and Income Fund Common Stock,United States,Finance,Investment Managers,NDQ
CHK,Chesapeake Energy Corporation Common Stock,United States,Energy,Oil & Gas Production,NDQ
CHKP,Check Point Software Technologies Ltd. Ordinary Shares,Israel,Technology,Computer Software: Prepackaged Software,NDQ
CHNG,Change Healthcare Inc. Common Stock,United States,Health Care,Managed Health Care,NDQ
CHPM,CHP Merger Corp. Class A Common Stock,United States,,,NDQ
CHRS,Coherus BioSciences Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NDQ
CHRW,C.H. Robinson Worldwide Inc. Common Stock,United States,Transportation,Oil Refining/Marketing,NDQ
CHTR,Charter Communications Inc. Class A Common Stock New,United States,Consumer Services,Television Services,NDQ
CHUY,Chuy's Holdings Inc. Common Stock,United States,Consumer Services,Restaurants,NDQ
CHW,Calamos Global Dynamic Income Fund Common Stock,United States,Finance,Investment Managers,NDQ
CHX,ChampionX Corporation Common Stock ,United States,Capital Goods,Construction/Ag Equipment/Trucks,NDQ
CHY,Calamos Convertible and High Income Fund Common Stock,United States,Finance,Investment Managers,NDQ
CIFR,Cipher Mining Inc. Common Stock,United States,Finance,Investment Bankers/Brokers/Service,NDQ
CIGI,Colliers International Group Inc. Subordinate Voting Shares,Canada,,,NDQ
CIIG,CIIG Capital Partners II Inc. Class A Common Stock,United States,,,NDQ
CINF,Cincinnati Financial Corporation Common Stock,United States,Finance,Property-Casualty Insurers,NDQ
CIVB,Civista Bancshares Inc. Common Stock,United States,Finance,Major Banks,NDQ
CKPT,Checkpoint Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CLAR,Clarus Corporation Common Stock,United States,Consumer Non-Durables,Recreational Products/Toys,NDQ
CLBK,Columbia Financial Inc. Common Stock,United States,Finance,Commercial Banks,NDQ
CLBT,Cellebrite DI Ltd. Ordinary Shares,Israel,,,NDQ
CLDX,Celldex Therapeutics Inc.,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,NDQ
CLFD,Clearfield Inc. Common Stock,United States,Public Utilities,Telecommunications Equipment,NDQ
CLLS,Cellectis S.A. American Depositary Shares,France,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NDQ
CLMT,Calumet Specialty Products Partners L.P. Common Units,United States,Energy,Oil & Gas Production,NDQ
CLNE,Clean Energy Fuels Corp. Common Stock,United States,Public Utilities,Natural Gas Distribution,NDQ
CLNN,Clene Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
CLOV,Clover Health Investments Corp. Class A Common Stock,United States,Health Care,Medical Specialities,NDQ
CLRM,Clarim Acquisition Corp. Class A Common Stock,United States,,,NDQ
CLSK,CleanSpark Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
CLVS,Clovis Oncology Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CMAX,CareMax Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
CMBM,Cambium Networks Corporation Ordinary Shares,Cayman Islands,Technology,Radio And Television Broadcasting And Communications Equipment,NDQ
CMCO,Columbus McKinnon Corporation Common Stock,United States,Capital Goods,Construction/Ag Equipment/Trucks,NDQ
CMCSA,Comcast Corporation Class A Common Stock,United States,Consumer Services,Television Services,NDQ
CME,CME Group Inc. Class A Common Stock,United States,Finance,Investment Bankers/Brokers/Service,NDQ
CMLT,CM Life Sciences III Inc. Class A Common Stock,United States,,,NDQ
CMPR,Cimpress plc Ordinary Shares (Ireland),Netherlands,Consumer Services,Recreational Products/Toys,NDQ
CMPS,COMPASS Pathways Plc American Depository Shares,United Kingdom,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CMPX,Compass Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CMRX,Chimerix Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CMTL,Comtech Telecommunications Corp. Common Stock,United States,Technology,Radio And Television Broadcasting And Communications Equipment,NDQ
CNDT,Conduent Incorporated Common Stock ,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
CNOB,ConnectOne Bancorp Inc. Common Stock,United States,Finance,Major Banks,NDQ
CNSL,Consolidated Communications Holdings Inc. Common Stock,United States,Public Utilities,Telecommunications Equipment,NDQ
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,United Kingdom,,,NDQ
CNTB,Connect Biopharma Holdings Limited American Depositary Shares,China,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CNTY,Century Casinos Inc. Common Stock,United States,Consumer Services,Hotels/Resorts,NDQ
CNXC,Concentrix Corporation Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
CNXN,PC Connection Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
COCO,The Vita Coco Company Inc. Common Stock,United States,Consumer Non-Durables,Beverages (Production/Distribution),NDQ
COGT,Cogent Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
COHR,Coherent Inc. Common Stock,United States,Capital Goods,Biotechnology: Laboratory Analytical Instruments,NDQ
COHU,Cohu Inc. Common Stock,United States,Capital Goods,Electrical Products,NDQ
COIN,Coinbase Global Inc. Class A Common Stock,United States,Technology,EDP Services,NDQ
COKE,Coca-Cola Consolidated Inc. Common Stock,United States,Consumer Non-Durables,Beverages (Production/Distribution),NDQ
COLB,Columbia Banking System Inc. Common Stock,United States,Finance,Major Banks,NDQ
COLI,Colicity Inc. Class A Common Stock,United States,,,NDQ
COLL,Collegium Pharmaceutical Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
COLM,Columbia Sportswear Company Common Stock,United States,Consumer Non-Durables,Apparel,NDQ
